Time,1,2,3
121.561012,-5721.498218,-36888.007747,-29523.686114
121.565040,-5722.308841,-36888.723003,-29524.115267
121.569068,-5723.024097,-36891.011821,-29526.022616
121.573096,-5723.357883,-36892.823803,-29527.929965
121.577124,-5723.214832,-36893.634426,-29529.169742
121.581152,-5724.025455,-36893.634426,-29530.934039
121.585180,-5724.502292,-36892.537700,-29532.316867
121.589208,-5725.265232,-36891.250240,-29531.744663
121.593236,-5725.742069,-36891.345607,-29530.743305
121.597264,-5727.649418,-36892.537700,-29529.884998
121.601292,-5727.554050,-36892.776119,-29527.643863
121.605320,-5728.603092,-36893.777477,-29527.262393
121.609348,-5730.367390,-36896.733868,-29528.835956
121.613376,-5730.128971,-36897.830593,-29530.790988
121.617404,-5729.985920,-36898.212063,-29532.412235
121.621432,-5730.987278,-36897.544491,-29533.795063
121.625460,-5730.462757,-36896.638500,-29533.795063
121.629488,-5728.889195,-36893.729793,-29532.555286
121.633516,-5729.604450,-36893.109905,-29531.410877
121.637544,-5732.084004,-36892.203914,-29532.602970
121.641572,-5733.085362,-36892.680751,-29535.320942
121.645600,-5732.608525,-36894.635784,-29536.989872
121.649628,-5734.801976,-36897.687542,-29538.515751
121.653656,-5735.660283,-36898.116696,-29539.040272
121.657684,-5732.989995,-36898.927319,-29536.608402
121.661712,-5732.989995,-36901.025403,-29535.034840
121.665740,-5733.133046,-36899.118054,-29531.840030
121.669768,-5732.465474,-36896.924603,-29530.552570
121.673796,-5730.653492,-36893.920528,-29529.265109
121.677824,-5733.180730,-36890.916454,-29528.216067
121.681852,-5732.513157,-36887.530909,-29524.782839
121.685880,-5730.844227,-36888.627635,-29523.781481
121.689908,-5729.413716,-36889.867412,-29521.492663
121.693936,-5730.415074,-36890.058147,-29520.300570
121.697964,-5728.316990,-36890.630351,-29519.537630
121.701992,-5727.697102,-36892.585384,-29520.920458
121.706020,-5729.366032,-36891.965496,-29523.113909
121.710048,-5728.841511,-36891.202556,-29526.070300
121.714076,-5728.889195,-36892.108547,-29527.453128
121.718104,-5728.316990,-36892.728435,-29528.406802
121.722132,-5727.935520,-36891.917812,-29527.357760
121.726160,-5727.124897,-36890.201198,-29525.831881
121.730188,-5728.316990,-36889.104472,-29524.401370
121.734216,-5728.841511,-36887.960063,-29523.781481
121.738244,-5730.415074,-36887.197123,-29524.210635
121.742272,-5731.893269,-36886.434184,-29525.164309
121.746300,-5729.366032,-36886.577235,-29525.355044
121.750328,-5729.222981,-36887.912379,-29524.449053
121.754356,-5727.554050,-36886.815654,-29524.544421
121.758384,-5725.885120,-36885.575877,-29524.782839
121.762412,-5724.406925,-36885.623561,-29525.784198
121.766440,-5728.269306,-36885.337458,-29527.453128
121.770468,-5731.034962,-36886.481868,-29532.126133
121.774496,-5734.372823,-36891.393291,-29539.564793
121.778524,-5739.188878,-36903.504956,-29550.150579
121.782552,-5748.725623,-36916.761031,-29565.218635
121.786580,-5757.117958,-36927.346817,-29581.144998
121.790608,-5761.028023,-36935.214631,-29594.544124
121.794636,-5765.081139,-36944.322222,-29600.981426
121.798664,-5764.413567,-36942.748659,-29601.267529
121.802692,-5757.404060,-36933.784119,-29590.777110
121.806720,-5748.773306,-36927.060715,-29575.470635
121.810748,-5743.003576,-36921.004882,-29562.262244
121.814776,-5736.137120,-36910.609831,-29552.200979
121.818804,-5732.417790,-36904.172528,-29544.762319
121.822832,-5730.653492,-36902.360547,-29542.092030
121.826860,-5729.079929,-36899.690258,-29541.567509
121.830888,-5727.172581,-36895.207989,-29538.658802
121.834916,-5727.554050,-36894.015896,-29537.419026
121.838944,-5727.601734,-36893.682110,-29536.560719
121.842972,-5728.221622,-36892.585384,-29536.179249
121.847000,-5729.222981,-36892.966854,-29536.894505
121.851028,-5729.556767,-36892.251598,-29536.465351
121.855056,-5726.886478,-36891.011821,-29533.604328
121.859084,-5725.742069,-36889.056789,-29531.267826
121.863112,-5724.406925,-36886.911021,-29530.171100
121.867140,-5724.454608,-36885.146723,-29528.788272
121.871168,-5724.359241,-36885.957347,-29528.692905
121.875196,-5726.552692,-36886.911021,-29531.315509
121.879224,-5727.267948,-36887.769328,-29533.365909
121.883252,-5727.697102,-36889.628993,-29534.367267
121.887280,-5726.838795,-36890.296565,-29534.510319
121.891308,-5726.123539,-36890.916454,-29535.702412
121.895336,-5726.314274,-36890.391933,-29534.176533
121.899364,-5726.123539,-36887.960063,-29532.459919
121.903392,-5725.742069,-36887.054072,-29531.363193
121.907420,-5727.220264,-36887.673961,-29530.934039
121.911448,-5728.030888,-36887.530909,-29530.457202
121.915476,-5727.363316,-36889.152156,-29531.410877
121.919504,-5727.315632,-36892.871486,-29531.649295
121.923532,-5727.363316,-36892.346965,-29532.841388
121.927560,-5726.361957,-36891.011821,-29535.130207
121.931588,-5727.697102,-36890.439616,-29534.987156
121.935616,-5730.176655,-36889.772044,-29535.273258
121.939644,-5730.176655,-36889.056789,-29536.465351
121.943672,-5731.130330,-36891.202556,-29537.085240
121.947700,-5730.701176,-36891.440975,-29535.893147
121.951728,-5728.126255,-36890.630351,-29536.083881
121.955756,-5725.408283,-36890.725719,-29536.179249
121.959784,-5726.075855,-36891.297923,-29537.752812
121.963812,-5726.505009,-36891.059505,-29538.801854
121.967840,-5727.840153,-36893.062221,-29540.661519
121.971868,-5730.987278,-36896.972286,-29542.616551
121.975896,-5733.037678,-36896.495449,-29542.378133
121.979924,-5733.371464,-36895.494091,-29541.186040
121.983952,-5733.752934,-36895.875561,-29541.138356
121.987980,-5734.182088,-36895.398724,-29541.996663
121.992008,-5734.420506,-36893.491375,-29543.188756
121.996036,-5735.088078,-36892.346965,-29545.477575
122.000064,-5735.135762,-36892.823803,-29546.621984
122.004092,-5733.991353,-36893.586742,-29545.668309
122.008120,-5733.609883,-36894.635784,-29544.523900
122.012148,-5733.419148,-36895.780193,-29543.284123
122.016176,-5733.133046,-36895.970928,-29542.807286
122.020204,-5734.372823,-36894.921886,-29542.235081
122.024232,-5735.326497,-36893.968212,-29544.333165
122.028260,-5734.897344,-36893.539058,-29545.477575
122.032288,-5734.229771,-36892.013179,-29546.097463
122.036316,-5735.755650,-36893.539058,-29546.860402
122.040344,-5734.658925,-36893.872844,-29547.194188
122.044372,-5734.801976,-36893.586742,-29545.811361
122.048400,-5733.895985,-36892.203914,-29543.760961
122.052428,-5732.370106,-36890.201198,-29540.804570
122.056456,-5729.509083,-36887.197123,-29537.323658
122.060484,-5727.554050,-36884.908305,-29534.701053
122.064512,-5725.599018,-36881.570444,-29532.650653
122.068540,-5725.312915,-36879.138574,-29532.030765
122.072568,-5726.123539,-36878.280268,-29532.364551
122.076596,-5726.552692,-36878.852472,-29533.127491
122.080624,-5727.697102,-36879.090891,-29532.698337
122.084652,-5727.983204,-36878.947840,-29530.981723
122.088680,-5727.601734,-36880.950556,-29529.694263
122.092708,-5728.841511,-36883.906947,-29528.311435
122.096736,-5730.033604,-36885.194407,-29527.214709
122.100764,-5729.699818,-36883.000956,-29526.976291
122.104792,-5729.556767,-36881.570444,-29526.642505
122.108820,-5729.890553,-36881.236658,-29526.737872
122.112848,-5728.173939,-36879.758463,-29526.833239
122.116876,-5727.077213,-36878.423319,-29525.116625
122.120904,-5726.600376,-36879.424677,-29523.304644
122.124932,-5725.265232,-36879.424677,-29522.637072
122.128960,-5725.408283,-36877.565012,-29520.920458
122.132988,-5726.028171,-36876.372919,-29520.729723
122.137016,-5726.123539,-36876.372919,-29521.111193
122.141044,-5726.981846,-36876.802072,-29521.874132
122.145072,-5727.983204,-36878.089533,-29523.066225
122.149100,-5726.552692,-36878.041849,-29523.495379
122.153128,-5725.265232,-36878.709421,-29523.638430
122.157156,-5725.980488,-36877.898798,-29524.878207
122.161184,-5726.266590,-36876.325235,-29525.641146
122.165212,-5728.507725,-36877.040491,-29526.308718
122.169240,-5731.654850,-36880.092249,-29529.217425
122.173268,-5732.560841,-36878.757105,-29530.218784
122.177296,-5730.462757,-36877.421961,-29529.884998
122.181324,-5729.222981,-36879.567728,-29531.267826
122.185352,-5729.318348,-36881.618128,-29533.079807
122.189380,-5729.509083,-36879.758463,-29532.746021
122.193408,-5730.558125,-36879.329309,-29532.889072
122.197436,-5730.605809,-36880.521402,-29533.365909
122.201464,-5732.989995,-36879.615412,-29533.175174
122.205492,-5733.228413,-36876.515970,-29530.695621
